,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_RmRedundant__redundant,param_clipper__factor,param_lightgbm__bagging_fraction,param_lightgbm__learning_rate,param_lightgbm__min_data_in_leaf,param_lightgbm__n_estimators,param_lightgbm__num_leaves,param_poly__polynom__degree,param_poly__quad__degree,params,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAPE,split1_test_MAPE,split2_test_MAPE,mean_test_MAPE,std_test_MAPE,rank_test_MAPE,split0_test_MAE,split1_test_MAE,split2_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE
51,0.1288450558980306,0.020373078288367735,0.013103644053141275,0.00016704079729586412,0.7,1.5,0.7,0.1,,100,10,3,2,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-43.88331777492004,-28.926757796020365,-56.672397919378355,-43.16082449677291,11.338625250780304,49,-156032812223236.0,-12290566189064.787,-7433786031905.112,-58585721481401.97,68934020139595.19,89,-29.864895603257974,-18.56676960333151,-34.18821876324184,-27.53996132327711,6.585914667864461,85
52,0.08272457122802734,0.017878122930257655,0.013159434000651041,0.0018672190008788836,0.7,1.5,0.7,0.1,,100,15,1,1,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-43.09209335500541,-28.410851194381635,-55.8495777271521,-42.45084075884639,11.210986638237243,17,-91006338318528.22,-10916922746887.912,-7906691188156.609,-36609984084524.24,38483657908023.99,59,-27.68399546447869,-18.139236159253418,-33.61578767635326,-26.479673100028453,6.375406182275635,29
53,0.12851492563883463,0.017875212878461277,0.012763500213623047,0.0006504485611790161,0.7,1.5,0.7,0.1,,100,15,1,2,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-43.19450805625756,-28.621668656762573,-57.116576948409445,-42.977584553809855,11.634008810144422,43,-142535282090947.47,-8937373265383.385,-6662101926986.466,-52711585761105.77,63521736603478.47,83,-28.713391526775982,-18.357195434597735,-34.42911720439826,-27.16656805525733,6.651875148291033,71
54,0.08475065231323242,0.014394766722542798,0.01314870516459147,0.0012118278023618603,0.7,1.5,0.7,0.1,,100,15,3,1,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-43.09209335500541,-28.410851194381635,-55.8495777271521,-42.45084075884639,11.210986638237243,17,-91006338318528.22,-10916922746887.912,-7906691188156.609,-36609984084524.24,38483657908023.99,59,-27.68399546447869,-18.139236159253418,-33.61578767635326,-26.479673100028453,6.375406182275635,29
55,0.1442110538482666,0.018715092904536847,0.014656623204549154,0.0007626066210397517,0.7,1.5,0.7,0.1,,100,15,3,2,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-43.19450805625756,-28.621668656762573,-57.116576948409445,-42.977584553809855,11.634008810144422,43,-142535282090947.47,-8937373265383.385,-6662101926986.466,-52711585761105.77,63521736603478.47,83,-28.713391526775982,-18.357195434597735,-34.42911720439826,-27.16656805525733,6.651875148291033,71
56,0.19379258155822754,0.02671076271339861,0.019791364669799805,0.0009884963293133927,0.7,1.5,0.7,0.1,,100,100,1,1,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-46.7640457512511,-29.227780591377964,-55.54179267445789,-43.844539672362316,10.93920913611889,65,-88546141454879.78,-8662824627206.051,-5697538244444.279,-34302168108843.37,38375380250946.305,51,-29.747291142009075,-18.476767688576718,-32.50169106994244,-26.908583300176076,6.067306685383987,57
57,0.24410462379455566,0.03512436825298331,0.019898335138956707,0.001883928279283528,0.7,1.5,0.7,0.1,,100,100,1,2,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-48.24725279707704,-29.68036617595293,-56.83633729689153,-44.921318756640495,11.333080481825869,81,-99376325487615.92,-9110325045433.496,-5290935169968.103,-37925861901005.84,43480007214137.48,63,-30.806370701267795,-18.835732022085423,-33.58118438355735,-27.74109570230352,6.398125999101407,91
58,0.1968866984049479,0.01936089443390942,0.020035982131958008,0.002049115531000164,0.7,1.5,0.7,0.1,,100,100,3,1,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-46.7640457512511,-29.227780591377964,-55.54179267445789,-43.844539672362316,10.93920913611889,65,-88546141454879.78,-8662824627206.051,-5697538244444.279,-34302168108843.37,38375380250946.305,51,-29.747291142009075,-18.476767688576718,-32.50169106994244,-26.908583300176076,6.067306685383987,57
59,0.2576196988423665,0.033205114744350235,0.019706249237060547,0.0018416682302937186,0.7,1.5,0.7,0.1,,100,100,3,2,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-48.24725279707704,-29.68036617595293,-56.83633729689153,-44.921318756640495,11.333080481825869,81,-99376325487615.92,-9110325045433.496,-5290935169968.103,-37925861901005.84,43480007214137.48,63,-30.806370701267795,-18.835732022085423,-33.58118438355735,-27.74109570230352,6.398125999101407,91
60,0.09452660878499348,0.013767307062826936,0.014956792195638021,0.0002191359737086314,0.7,1.5,0.7,0.1,,200,10,1,1,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-43.490219801814945,-27.76280770147083,-54.041993727963174,-41.765007077082984,10.797566817356905,5,-92408820386187.19,-6221136218832.313,-4976994730285.856,-34535650445101.785,40925662863971.586,53,-28.153725730243714,-17.90022634059061,-32.19488517758506,-26.08294574947313,6.016666580595717,7
61,0.14355572064717612,0.02257996203154244,0.016320308049519856,0.0011763122058843535,0.7,1.5,0.7,0.1,,200,10,1,2,"{'RmRedundant__redundant': 0.7, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-43.2753417297114,-28.33035533447945,-56.49472350514568,-42.70014018977884,11.505246664655937,33,-176248513447175.1,-10642100082535.336,-6600516033187.863,-64497043187632.77,79037446522873.0,91,-30.159864670340593,-18.135111579964942,-33.72308260159242,-27.339352950632655,6.668966682254549,79
