,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_RmRedundant__redundant,param_clipper__factor,param_lightgbm__bagging_fraction,param_lightgbm__learning_rate,param_lightgbm__min_data_in_leaf,param_lightgbm__n_estimators,param_lightgbm__num_leaves,param_poly__polynom__degree,param_poly__quad__degree,params,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAPE,split1_test_MAPE,split2_test_MAPE,mean_test_MAPE,std_test_MAPE,rank_test_MAPE,split0_test_MAE,split1_test_MAE,split2_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE
10,0.1930841604868571,0.02444316618518181,0.020241260528564453,0.0013348106836635735,1,1.5,0.7,0.1,,100,100,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-19.621029553784904,-11.392994529837722,-25.52217302771622,-18.84539903711295,5.794228351271785,33,-519981616140352.94,-709472497437376.6,-668480927025961.5,-632645013534563.6,81403759313285.17,5,-11.752578846640587,-6.162851557242455,-11.92061469467017,-9.945348366184405,2.6755087483564415,29
11,0.2345916430155436,0.040609798402792635,0.019576311111450195,0.0017693250779816942,1,1.5,0.7,0.1,,100,100,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-20.16787956031313,-11.807588571238322,-25.064811475879612,-19.013426535810353,5.473454797180913,35,-600652928272423.8,-857461139435021.2,-677597994467425.1,-711904020724956.6,107611312628119.02,25,-12.257485179187075,-6.374219721155726,-11.765470688327039,-10.132391862889946,2.665009437129563,41
12,0.12489906946818034,0.030987973667026804,0.017864545186360676,0.0019914324565798998,1,1.5,0.7,0.1,,200,10,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-19.231459566761185,-11.075150582958255,-24.81154922685708,-18.37271979219217,5.640640473465549,9,-752682273078536.8,-815295670340219.6,-675541334927537.5,-747839759448764.6,57157128574664.016,37,-11.727703776170259,-5.989520302904184,-11.513620489260024,-9.743614856111488,2.6559841050288857,9
13,0.1368993123372396,0.01664912623259841,0.01539301872253418,0.00010451022506376643,1,1.5,0.7,0.1,,200,10,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-19.706875573396985,-11.091528999677605,-25.031609824374595,-18.61000479914973,5.743622983873477,29,-610571600483847.4,-745709330057236.4,-770103274825655.5,-708794735122246.4,70164588737177.91,21,-11.969023718458104,-6.049057531440642,-11.637414749815058,-9.885165333237934,2.715914017696273,23
14,0.10763271649678548,0.030090497720783146,0.015744686126708984,0.0009839302423351691,1,1.5,0.7,0.1,,200,10,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-19.231459566761185,-11.075150582958255,-24.81154922685708,-18.37271979219217,5.640640473465549,9,-752682273078536.8,-815295670340219.6,-675541334927537.5,-747839759448764.6,57157128574664.016,37,-11.727703776170259,-5.989520302904184,-11.513620489260024,-9.743614856111488,2.6559841050288857,9
15,0.18109718958536783,0.040027730095198756,0.019357045491536457,0.0013489345125953262,1,1.5,0.7,0.1,,200,10,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-19.706875573396985,-11.091528999677605,-25.031609824374595,-18.61000479914973,5.743622983873477,29,-610571600483847.4,-745709330057236.4,-770103274825655.5,-708794735122246.4,70164588737177.91,21,-11.969023718458104,-6.049057531440642,-11.637414749815058,-9.885165333237934,2.715914017696273,23
16,0.14228502909342447,0.019412912859453683,0.024193763732910156,0.002796187956166819,1,1.5,0.7,0.1,,200,15,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-19.1935354971906,-11.210878111749487,-25.264595231178394,-18.556336280039492,5.755070711988734,19,-708423896677807.0,-785530826986765.9,-629108206496417.8,-707687643386996.9,63861389492911.6,19,-11.62726161918621,-6.003825904186344,-11.633345252453552,-9.75481092527537,2.6523481073662643,13
17,0.2561343510945638,0.07536950328703187,0.02504706382751465,0.002344059019945299,1,1.5,0.7,0.1,,200,15,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-19.842544880405647,-11.456284208536477,-24.60088468959624,-18.633237926179454,5.433964049312068,31,-674172642460018.5,-721013644552507.1,-695392588820387.0,-696859625277637.5,19150874936188.645,17,-12.071356119996086,-6.220772729319476,-11.555616842918523,-9.949248564078028,2.644824605181975,31
18,0.1356527010599772,0.03096800295057742,0.018988688786824543,0.0029600431217128515,1,1.5,0.7,0.1,,200,15,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-19.1935354971906,-11.210878111749487,-25.264595231178394,-18.556336280039492,5.755070711988734,19,-708423896677807.0,-785530826986765.9,-629108206496417.8,-707687643386996.9,63861389492911.6,19,-11.62726161918621,-6.003825904186344,-11.633345252453552,-9.75481092527537,2.6523481073662643,13
19,0.18249996503194174,0.053483409549686126,0.022302707036336262,0.00010094511122045285,1,1.5,0.7,0.1,,200,15,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-19.842544880405647,-11.456284208536477,-24.60088468959624,-18.633237926179454,5.433964049312068,31,-674172642460018.5,-721013644552507.1,-695392588820387.0,-696859625277637.5,19150874936188.645,17,-12.071356119996086,-6.220772729319476,-11.555616842918523,-9.949248564078028,2.644824605181975,31
20,0.6218016942342123,0.11479956068670029,0.03807377815246582,0.0024511808513129544,1,1.5,0.7,0.1,,200,100,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-19.8300695681574,-11.52987518748571,-25.772332630285447,-19.044092461976184,5.840959881792898,37,-559462209448645.3,-730292355217175.2,-661543238014566.8,-650432600893462.4,70182235970611.74,7,-11.944161252378711,-6.258169559057505,-12.082906131996516,-10.095078981144244,2.7136958771361415,39
21,0.4633822441101074,0.05840822149917764,0.036127726236979164,0.0043472229842188405,1,1.5,0.7,0.1,,200,100,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-20.361482534632103,-11.898985575375322,-25.073584622385297,-19.111350910797572,5.4506658198824605,39,-703025304128140.9,-925891281273867.2,-694581198127191.2,-774499261176399.6,107105815414579.03,41,-12.541702511023535,-6.478830422106711,-11.83301212274971,-10.284515018626651,2.7065336937061253,47
22,0.3809879620869954,0.07488173754746227,0.034816344579060875,0.0025369332223732217,1,1.5,0.7,0.1,,200,100,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-19.8300695681574,-11.52987518748571,-25.772332630285447,-19.044092461976184,5.840959881792898,37,-559462209448645.3,-730292355217175.2,-661543238014566.8,-650432600893462.4,70182235970611.74,7,-11.944161252378711,-6.258169559057505,-12.082906131996516,-10.095078981144244,2.7136958771361415,39
23,0.47307538986206055,0.06514455549697902,0.037050724029541016,0.005192200820261911,1,1.5,0.7,0.1,,200,100,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': None, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-20.361482534632103,-11.898985575375322,-25.073584622385297,-19.111350910797572,5.4506658198824605,39,-703025304128140.9,-925891281273867.2,-694581198127191.2,-774499261176399.6,107105815414579.03,41,-12.541702511023535,-6.478830422106711,-11.83301212274971,-10.284515018626651,2.7065336937061253,47
24,0.07508293787638347,0.015589743130435483,0.01330097516377767,0.0006868710945725995,1,1.5,0.7,0.1,10,100,10,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-18.843748357680163,-11.0430618234274,-25.780960353520644,-18.555923511542733,6.020163100081352,17,-817001457007530.6,-881476677394002.1,-732389719359861.1,-810289284587131.4,61049270855156.03,49,-11.463145674609432,-5.990496192282135,-11.860246296200959,-9.771296054364175,2.67834002369089,15
25,0.16303237279256186,0.09595311985787047,0.016561031341552734,0.0022170383553501588,1,1.5,0.7,0.1,10,100,10,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-19.524296067341854,-11.190349775661844,-24.910267091772276,-18.541637644925327,5.644067444174537,15,-477014202136744.3,-928624545180693.1,-812163726750345.2,-739267491355927.6,191439061386954.22,31,-11.84765290000304,-6.200197159642092,-11.671579833038248,-9.90647663089446,2.6217209450406993,25
26,0.1932682196299235,0.13148508395857103,0.019265095392862957,0.006438488704624738,1,1.5,0.7,0.1,10,100,10,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-18.843748357680163,-11.0430618234274,-25.780960353520644,-18.555923511542733,6.020163100081352,17,-817001457007530.6,-881476677394002.1,-732389719359861.1,-810289284587131.4,61049270855156.03,49,-11.463145674609432,-5.990496192282135,-11.860246296200959,-9.771296054364175,2.67834002369089,15
27,0.1424111525217692,0.07461235214748753,0.01508768399556478,0.001819034183860611,1,1.5,0.7,0.1,10,100,10,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-19.524296067341854,-11.190349775661844,-24.910267091772276,-18.541637644925327,5.644067444174537,15,-477014202136744.3,-928624545180693.1,-812163726750345.2,-739267491355927.6,191439061386954.22,31,-11.84765290000304,-6.200197159642092,-11.671579833038248,-9.90647663089446,2.6217209450406993,25
28,0.08090742429097493,0.007464920882536764,0.013873895009358725,0.0010295664284041188,1,1.5,0.7,0.1,10,100,15,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-18.705954454484825,-11.084942699908447,-24.987830226680884,-18.259575793691386,5.6845997119193274,1,-754134884908525.4,-852026337515097.6,-746392328972544.9,-784184517132056.0,48075435430644.56,45,-11.34106143162023,-6.029231742907056,-11.591747439547811,-9.654013538025032,2.565150179529026,3
29,0.10996770858764648,0.01818438105208492,0.014647404352823893,0.0006034463045469941,1,1.5,0.7,0.1,10,100,15,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-19.50944397332138,-11.166018257898816,-24.66987888262927,-18.448447037949823,5.5637426741170835,13,-663110300855279.9,-839639269446579.6,-768230499052237.1,-756993356451365.5,72504364090957.84,39,-11.865206604620822,-6.083477731151078,-11.60059643814709,-9.849760257972997,2.665353971355823,19
30,0.08236098289489746,0.011615289943195939,0.012421369552612305,0.000406248235196603,1,1.5,0.7,0.1,10,100,15,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-18.705954454484825,-11.084942699908447,-24.987830226680884,-18.259575793691386,5.6845997119193274,1,-754134884908525.4,-852026337515097.6,-746392328972544.9,-784184517132056.0,48075435430644.56,45,-11.34106143162023,-6.029231742907056,-11.591747439547811,-9.654013538025032,2.565150179529026,3
31,0.10695020357767741,0.02557809166227045,0.013532559076944986,0.00017367963920901145,1,1.5,0.7,0.1,10,100,15,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-19.50944397332138,-11.166018257898816,-24.66987888262927,-18.448447037949823,5.5637426741170835,13,-663110300855279.9,-839639269446579.6,-768230499052237.1,-756993356451365.5,72504364090957.84,39,-11.865206604620822,-6.083477731151078,-11.60059643814709,-9.849760257972997,2.665353971355823,19
32,0.1843229134877523,0.023405008435317457,0.018199602762858074,0.0010520679242011046,1,1.5,0.7,0.1,10,100,100,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-20.095114643734973,-11.521030885974309,-25.876620274506912,-19.164255268072065,5.8974916168363265,41,-477887661467862.94,-731715059839677.6,-646346609750852.5,-618649777019464.4,105459069306734.19,1,-11.779486410853048,-6.214414841366821,-12.10953289815668,-10.034478050125516,2.7045510853780272,35
33,0.3274388313293457,0.16228146889722492,0.021580219268798828,0.0026386075375702733,1,1.5,0.7,0.1,10,100,100,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-20.82971747669879,-11.676547975194772,-25.049701069034167,-19.185322173642575,5.582014740954592,45,-474275516655307.3,-892601853894263.4,-662061470776095.0,-676312947108555.2,171078070950431.3,9,-12.435730234538697,-6.42640490923221,-11.8579626534521,-10.240032599074334,2.7069381179956324,43
34,0.4252300262451172,0.23220924592322204,0.020606040954589844,0.0022495601003082225,1,1.5,0.7,0.1,10,100,100,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-20.095114643734973,-11.521030885974309,-25.876620274506912,-19.164255268072065,5.8974916168363265,41,-477887661467862.94,-731715059839677.6,-646346609750852.5,-618649777019464.4,105459069306734.19,1,-11.779486410853048,-6.214414841366821,-12.10953289815668,-10.034478050125516,2.7045510853780272,35
35,0.4132223129272461,0.14398689947576318,0.024699290593465168,0.007026948345739286,1,1.5,0.7,0.1,10,100,100,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 100, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-20.82971747669879,-11.676547975194772,-25.049701069034167,-19.185322173642575,5.582014740954592,45,-474275516655307.3,-892601853894263.4,-662061470776095.0,-676312947108555.2,171078070950431.3,9,-12.435730234538697,-6.42640490923221,-11.8579626534521,-10.240032599074334,2.7069381179956324,43
36,0.2141857147216797,0.09387873280923707,0.02005592981974284,0.0015397595987711298,1,1.5,0.7,0.1,10,200,10,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-19.02962254720411,-10.967891931327998,-25.061784585416707,-18.353099687982937,5.7736594357784625,7,-861490221177698.9,-809998925077852.6,-679424897121570.0,-783638014459040.5,76629492853189.61,43,-11.692471971935028,-5.966052597464211,-11.599276838396703,-9.752600469265316,2.67776398291683,11
37,0.15572921435038248,0.021051374015156225,0.01773532231648763,0.002975985644395318,1,1.5,0.7,0.1,10,200,10,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-19.866804421507368,-11.143365600120054,-24.818537198462966,-18.609569073363463,5.653203227757873,27,-526835747766507.9,-798316239231387.4,-756886630838020.6,-694012872611972.0,119415929748655.8,15,-12.183263154895682,-6.174252949551265,-11.610102805558467,-9.989206303335138,2.7077087503611126,33
38,0.13759581247965494,0.04425064414726431,0.02277406056722005,0.007990896617018574,1,1.5,0.7,0.1,10,200,10,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-19.02962254720411,-10.967891931327998,-25.061784585416707,-18.353099687982937,5.7736594357784625,7,-861490221177698.9,-809998925077852.6,-679424897121570.0,-783638014459040.5,76629492853189.61,43,-11.692471971935028,-5.966052597464211,-11.599276838396703,-9.752600469265316,2.67776398291683,11
39,0.23268596331278482,0.02292728763349496,0.019933064778645832,0.002862470779272647,1,1.5,0.7,0.1,10,200,10,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 10, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-19.866804421507368,-11.143365600120054,-24.818537198462966,-18.609569073363463,5.653203227757873,27,-526835747766507.9,-798316239231387.4,-756886630838020.6,-694012872611972.0,119415929748655.8,15,-12.183263154895682,-6.174252949551265,-11.610102805558467,-9.989206303335138,2.7077087503611126,33
40,0.1968547503153483,0.05189966227111517,0.02774675687154134,0.009123002155454014,1,1.5,0.7,0.1,10,200,15,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-18.922065504186193,-11.149211428331228,-24.75961086239809,-18.276962598305172,5.575115036666299,3,-845870952834893.2,-714137854230334.1,-663052732176948.5,-741020513080725.4,77017891693138.98,33,-11.653661155492706,-5.974368064651374,-11.48060549680376,-9.702878238982613,2.637401265806898,7
41,0.2952171166737874,0.17330459736215087,0.021341323852539062,0.0028757709493684894,1,1.5,0.7,0.1,10,200,15,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-19.679684447178403,-11.334503759288216,-24.808027372994005,-18.607405193153543,5.552554771828367,25,-715141703434833.0,-729994260911965.8,-689431944322279.0,-711522636223025.9,16756065914431.846,23,-12.07150419961234,-6.162973086915417,-11.591316344023516,-9.941931210183759,2.679308177773457,27
42,0.12447039286295573,0.02896978626732047,0.01917266845703125,0.0023967062815235885,1,1.5,0.7,0.1,10,200,15,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-18.922065504186193,-11.149211428331228,-24.75961086239809,-18.276962598305172,5.575115036666299,3,-845870952834893.2,-714137854230334.1,-663052732176948.5,-741020513080725.4,77017891693138.98,33,-11.653661155492706,-5.974368064651374,-11.48060549680376,-9.702878238982613,2.637401265806898,7
43,0.15217669804890951,0.03859583112506817,0.0184481938680013,0.001658413693478188,1,1.5,0.7,0.1,10,200,15,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 15, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-19.679684447178403,-11.334503759288216,-24.808027372994005,-18.607405193153543,5.552554771828367,25,-715141703434833.0,-729994260911965.8,-689431944322279.0,-711522636223025.9,16756065914431.846,23,-12.07150419961234,-6.162973086915417,-11.591316344023516,-9.941931210183759,2.679308177773457,27
44,0.3498576482137044,0.05756366026993484,0.03491671880086263,0.0017846626214187327,1,1.5,0.7,0.1,10,200,100,1,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 1}",-20.13932252551978,-11.588640808888144,-25.80622467315371,-19.178062669187213,5.843967722812047,43,-505753348284834.8,-702532439464359.6,-649504983991554.1,-619263590580249.5,83132059952635.64,3,-11.83945072373199,-6.2858777891413045,-12.140733647809027,-10.088687386894108,2.6918040391350586,37
45,0.4951816399892171,0.08033612279227721,0.033124287923177086,0.0014926467049459066,1,1.5,0.7,0.1,10,200,100,1,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 1, 'poly__quad__degree': 2}",-20.86862783357363,-11.756719670663953,-25.070173131785076,-19.23184021200755,5.557056538248971,47,-472894612339377.5,-937935862330846.9,-664969922206224.0,-691933465625482.9,190807259739068.94,13,-12.42677720312639,-6.514975249716046,-11.905606046195851,-10.282452833012762,2.67249201423023,45
46,0.4864472548166911,0.05771711878618815,0.03466033935546875,0.0041895278287859,1,1.5,0.7,0.1,10,200,100,3,1,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 1}",-20.13932252551978,-11.588640808888144,-25.80622467315371,-19.178062669187213,5.843967722812047,43,-505753348284834.8,-702532439464359.6,-649504983991554.1,-619263590580249.5,83132059952635.64,3,-11.83945072373199,-6.2858777891413045,-12.140733647809027,-10.088687386894108,2.6918040391350586,37
47,0.4657401243845622,0.06191074327643316,0.0342260996500651,0.0009746639643646224,1,1.5,0.7,0.1,10,200,100,3,2,"{'RmRedundant__redundant': 1, 'clipper__factor': 1.5, 'lightgbm__bagging_fraction': 0.7, 'lightgbm__learning_rate': 0.1, 'lightgbm__min_data_in_leaf': 10, 'lightgbm__n_estimators': 200, 'lightgbm__num_leaves': 100, 'poly__polynom__degree': 3, 'poly__quad__degree': 2}",-20.86862783357363,-11.756719670663953,-25.070173131785076,-19.23184021200755,5.557056538248971,47,-472894612339377.5,-937935862330846.9,-664969922206224.0,-691933465625482.9,190807259739068.94,13,-12.42677720312639,-6.514975249716046,-11.905606046195851,-10.282452833012762,2.67249201423023,45
